Unnamed: 0	description	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
EC:1.1.1.1	Alcohol dehydrogenase	7831.04709617355	12273.028755553576	11851.18866264624	43928.08530601796	2120.730138721608	43376.48979539007	9972.87230706724	22974.004719832323	2773.878777333031
EC:1.1.1.10	L-xylulose reductase	0.1659567068464055	0.5451496852931603	0.1060332197321125	8.640111951252182e-05	3.4879791945982665e-05	5.357422599977577	0.0001746360950033	2.002277869625245	0.4120469858217698
EC:1.1.1.100	3-oxoacyl-[acyl-carrier-protein] reductase	13835.456176575874	25944.091530201906	25743.072851544704	83937.02352619925	3722.4609439903993	83429.81869172893	17287.55526396472	47460.18935675196	5572.559049067811
EC:1.1.1.101	Acylglycerone-phosphate reductase	6.711306395547593e-29	6.087338543473983e-29	1.0690927445395002e-28	5.173716049701988e-28	0.0	5.587538207114019e-28	3.4328666109066514e-29	3.3944685892405835e-28	4.837315990323173e-29
EC:1.1.1.102	3-dehydrosphinganine reductase	0.4931119448636913	0.8601412786273743	2.924336555999743	11.56158488097911	0.0804271557007204	4.4428275400204456	0.5747650391107689	1.3544662287657732	1.1976864530323523
EC:1.1.1.103	L-threonine 3-dehydrogenase	370.0558023024943	1239.5155175078012	1215.3278699259745	1428.9977645062215	263.3340011541474	5641.962729268602	1111.187244657523	2182.879233203123	301.12695697096274
EC:1.1.1.105	All-trans-retinol dehydrogenase (NAD(+))	0.0	0.0	0.0	0.0	0.2103696995896241	0.0	0.0	0.0	0.0
EC:1.1.1.107	Pyridoxal 4-dehydrogenase	17.899136056774477	290.7918381830599	184.75086745591943	113.30641048881829	8.815656395461367	706.4229465610161	121.1822205594757	235.70709054984616	20.032447412069686
EC:1.1.1.108	Carnitine 3-dehydrogenase	41.46769638500415	188.30735873933847	175.00563629094117	140.8163577157174	44.09149393133551	793.5417479617652	197.17868279565	177.28259698916187	28.374702755034324
EC:1.1.1.11	D-arabinitol 4-dehydrogenase	30.330594060315523	658.5005287084607	50.67101696970805	327.0040214276178	0.0002803451335585	154.00432084217564	77.00050641949579	38.25268087043936	33.67041332856283
EC:1.1.1.116	D-arabinose 1-dehydrogenase (NAD(+))	0.0	0.0	0.0	0.0	2.818531564957741e-07	0.0	0.0	0.0	0.0
EC:1.1.1.122	D-threo-aldose 1-dehydrogenase	148.69884861504096	263.1301742945879	166.66493193492366	290.8826800197312	89.16464627582255	558.5382569672888	228.991170228966	625.6588951209349	29.90463145135849
EC:1.1.1.125	2-deoxy-D-gluconate 3-dehydrogenase	1178.9892888211525	3899.536652866354	4730.678168102223	2488.170309646917	481.13510092093696	14993.528088227864	2090.3411828051303	4497.841847972282	426.00170256094094
